workerid,proliferate.condition,attention_response,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
1009,List 5,,2,2,9213,,5,,1,With the generals about a new approach the President talked.,,27,filler,9213,
1009,List 5,,2,3,9323,,5,,2,Tomorrow seems that there will be a hurricane.,,28,filler,9323,
1009,List 5,,2,,11,long,5,,7,What did the parent think that the babysitter washed?,nonisl,29,test,113,
1009,List 5,,2,7,9713,,5,,7,Vivian attempted to write stories.,,30,filler,9713,
1009,List 5,,2,4,9413,,5,,7,"If Grace probably passes the class, she will graduate on time.",,31,filler,9413,
1009,List 5,,2,3,9313,,5,,4,Linda remembered herself to pick-up the dry cleaning.,,32,filler,9313,
1009,List 5,,2,,10,short,5,,7,Who wondered whether the doctor prescribed the medicine?,isl,33,test,102,
1009,List 5,,2,1,9113,,5,,1,The hedges were trimmed the hedges.,,34,filler,9113,
1009,List 5,,2,,9,short,5,,7,Who thought that the general ordered the mission?,nonisl,35,test,91,
1009,List 5,,2,1,9123,,5,,1,Who was that Martians kidnapped believed by no one?,,36,filler,9123,
1009,List 5,,2,5,9513,,5,,4,They all have helped and they have all done so generously.,,37,filler,9513,
1009,List 5,I would be honest and let my boss know that my colleague deserves the raise more than me.,,,,,,,,,,,,,
1009,List 5,,3,7,9722,,5,,7,I like drinking milkshakes.,,38,filler,9722,
1009,List 5,,3,,8,long,5,,3,What did the editor wonder whether the reporter plagiarized?,isl,39,test,84,
1009,List 5,,3,2,9212,,5,,1,To the professor about my grade I talked.,,40,filler,9212,
1009,List 5,,3,4,9422,,5,,1,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,41,filler,9422,
1009,List 5,,3,,7,long,5,,7,What did the smuggler think that the guard intercepted?,nonisl,42,test,73,
1009,List 5,,3,4,9412,,5,,1,"If Kelly might have time, she will do it.",,43,filler,9412,
1009,List 5,,3,1,9122,,5,,1,What was that the movers would break feared by the family?,,44,filler,9122,
1009,List 5,,3,3,9322,,5,,6,Next week seems that Juan will be in town.,,45,filler,9322,
1009,List 5,,3,,6,short,5,,7,Who wondered whether the suspect stole the necklace?,isl,46,test,62,
1009,List 5,,3,3,9312,,5,,4,William planned himself to write a novel.,,47,filler,9312,
1009,List 5,,3,1,9112,,5,,1,The money was stolen the money.,,48,filler,9112,
1009,List 5,,3,5,9512,,5,,4,They all have finished and they have all done so efficiently.,,49,filler,9512,
1009,List 5,,3,,5,short,5,,7,Who thought that the assistant copied the file?,nonisl,50,test,51,
1009,List 5,,3,7,9712,,5,,7,Brittany attempted to touch the porcupine.,,51,filler,9712,
1009,List 5,,4,4,9411,,5,,7,"If frankly he's unable to cope, we'll have to replace him.",,52,filler,9411,
1009,List 5,,4,7,9721,,5,,7,I hate eating sushi.,,53,filler,9721,
1009,List 5,,4,,4,long,5,,2,What did the teacher wonder whether the student read?,isl,54,test,44,
1009,List 5,,4,4,9421,,5,,1,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,55,filler,9421,
1009,List 5,,4,3,9311,,5,,2,John tried himself to win.,,56,filler,9311,
1009,List 5,,4,,3,long,5,,7,What did the coach think that the gymnast practiced?,nonisl,57,test,33,
1009,List 5,,4,1,9121,,5,,1,Who was that the principal would fire expected by the reporters?,,58,filler,9121,
1009,List 5,,4,3,9321,,5,,3,Yesterday seemed that John left.,,59,filler,9321,
1009,List 5,,4,,2,short,5,,7,Who wondered whether the tenant repainted the room?,isl,60,test,22,
1009,List 5,,4,7,9711,,5,,7,Kerry attempted to study physics.,,61,filler,9711,
1009,List 5,,4,2,9211,,5,,1,To the neighbors about the noise the old man complained.,,62,filler,9211,
1009,List 5,,4,5,9511,,5,,4,They all have left and they have all done so deliberately.,,63,filler,9511,
1009,List 5,,4,,1,short,5,,7,Who thought that the chef burned the dish?,nonisl,64,test,11,
1009,List 5,,4,1,9111,,5,,1,John was kissed John.,,65,filler,9111,
1009,List 5,,,,,,,66463e10a23c0e7c4e43bce7,,,,,,,
921,List 5,,0,7,1007,,5,,7,She was the winner.,,1,practice,1007,
921,List 5,,0,1,1001,,5,,2,"Promise to wash, Neal did the car.",,2,practice,1001,
921,List 5,,0,4,1004,,5,,4,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
921,List 5,,0,6,1006,,5,,6,The children were cared for by the adults and the teenagers.,,4,practice,1006,
921,List 5,,0,2,1002,,5,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
921,List 5,,0,5,1005,,5,,3,All the men seem to have all eaten supper.,,6,practice,1005,
921,List 5,,0,3,1003,,5,,1,They consider a teacher of Chris geeky.,,7,practice,1003,
921,List 5,,0,7,1008,,5,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
921,List 5,,0,1,1009,,5,,2,There might mice seem to be in the cupboard.,,9,practice,1009,
921,List 5,,1,5,9514,,5,,4,They all have studied and they have all done so effectively.,,10,filler,9514,
921,List 5,,1,,16,long,5,,3,What did the bartender wonder whether the customer ordered?,isl,11,test,164,
921,List 5,,1,1,9124,,5,,1,Who is that the jail must release accepted by few citizens?,,12,filler,9124,
921,List 5,,1,3,9314,,5,,4,Patricia agreed herself to host the party.,,13,filler,9314,
921,List 5,,1,,15,long,5,,6,What did the cardiologist think that the patient contracted?,nonisl,14,test,153,
921,List 5,,1,4,9414,,5,,3,"If frankly you continue to argue, the boss will fire you.",,15,filler,9414,
921,List 5,,1,1,9114,,5,,1,Tommy was punished Tommy.,,16,filler,9114,
921,List 5,,1,7,9714,,5,,7,Tommy attempted to take a picture.,,17,filler,9714,
921,List 5,,1,,14,short,5,,6,Who wondered whether the architect modified the blueprint?,isl,18,test,142,
921,List 5,,1,2,9214,,5,,2,At your spouse on the phone you shouldn't yell.,,19,filler,9214,
921,List 5,,1,4,9424,,5,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,20,filler,9424,
921,List 5,,1,,13,short,5,,6,Who thought that the judge overruled the case?,nonisl,21,test,131,
921,List 5,,1,3,9324,,5,,4,Next week appears that the strikers will be back to work.,,22,filler,9324,
921,List 5,,1,7,9724,,5,,7,I hate missing work.,,23,filler,9724,
921,List 5,,2,4,9423,,5,,5,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,24,filler,9423,
921,List 5,,2,,12,long,5,,2,What did the scientist wonder whether the politician ignored?,isl,25,test,124,
921,List 5,,2,7,9723,,5,,7,I like taking vacations.,,26,filler,9723,
921,List 5,,2,2,9213,,5,,1,With the generals about a new approach the President talked.,,27,filler,9213,
921,List 5,,2,3,9323,,5,,3,Tomorrow seems that there will be a hurricane.,,28,filler,9323,
921,List 5,,2,,11,long,5,,5,What did the parent think that the babysitter washed?,nonisl,29,test,113,
921,List 5,,2,7,9713,,5,,7,Vivian attempted to write stories.,,30,filler,9713,
921,List 5,,2,4,9413,,5,,4,"If Grace probably passes the class, she will graduate on time.",,31,filler,9413,
921,List 5,,2,3,9313,,5,,4,Linda remembered herself to pick-up the dry cleaning.,,32,filler,9313,
921,List 5,,2,,10,short,5,,6,Who wondered whether the doctor prescribed the medicine?,isl,33,test,102,
921,List 5,,2,1,9113,,5,,1,The hedges were trimmed the hedges.,,34,filler,9113,
921,List 5,,2,,9,short,5,,6,Who thought that the general ordered the mission?,nonisl,35,test,91,
921,List 5,,2,1,9123,,5,,1,Who was that Martians kidnapped believed by no one?,,36,filler,9123,
921,List 5,,2,5,9513,,5,,6,They all have helped and they have all done so generously.,,37,filler,9513,
921,List 5,"I would accept the raise, but confer with the collegue too, maybe they also got a raise or have gotten one recently. It depends on what work was done. ",,,,,,,,,,,,,
921,List 5,,3,7,9722,,5,,7,I like drinking milkshakes.,,38,filler,9722,
921,List 5,,3,,8,long,5,,3,What did the editor wonder whether the reporter plagiarized?,isl,39,test,84,
921,List 5,,3,2,9212,,5,,3,To the professor about my grade I talked.,,40,filler,9212,
921,List 5,,3,4,9422,,5,,4,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,41,filler,9422,
921,List 5,,3,,7,long,5,,5,What did the smuggler think that the guard intercepted?,nonisl,42,test,73,
921,List 5,,3,4,9412,,5,,5,"If Kelly might have time, she will do it.",,43,filler,9412,
921,List 5,,3,1,9122,,5,,2,What was that the movers would break feared by the family?,,44,filler,9122,
921,List 5,,3,3,9322,,5,,3,Next week seems that Juan will be in town.,,45,filler,9322,
921,List 5,,3,,6,short,5,,6,Who wondered whether the suspect stole the necklace?,isl,46,test,62,
921,List 5,,3,3,9312,,5,,3,William planned himself to write a novel.,,47,filler,9312,
921,List 5,,3,1,9112,,5,,1,The money was stolen the money.,,48,filler,9112,
921,List 5,,3,5,9512,,5,,5,They all have finished and they have all done so efficiently.,,49,filler,9512,
921,List 5,,3,,5,short,5,,7,Who thought that the assistant copied the file?,nonisl,50,test,51,
921,List 5,,3,7,9712,,5,,7,Brittany attempted to touch the porcupine.,,51,filler,9712,
921,List 5,,4,4,9411,,5,,3,"If frankly he's unable to cope, we'll have to replace him.",,52,filler,9411,
921,List 5,,4,7,9721,,5,,5,I hate eating sushi.,,53,filler,9721,
921,List 5,,4,,4,long,5,,3,What did the teacher wonder whether the student read?,isl,54,test,44,
921,List 5,,4,4,9421,,5,,2,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,55,filler,9421,
921,List 5,,4,3,9311,,5,,3,John tried himself to win.,,56,filler,9311,
921,List 5,,4,,3,long,5,,3,What did the coach think that the gymnast practiced?,nonisl,57,test,33,
921,List 5,,4,1,9121,,5,,1,Who was that the principal would fire expected by the reporters?,,58,filler,9121,
921,List 5,,4,3,9321,,5,,2,Yesterday seemed that John left.,,59,filler,9321,
921,List 5,,4,,2,short,5,,6,Who wondered whether the tenant repainted the room?,isl,60,test,22,
921,List 5,,4,7,9711,,5,,7,Kerry attempted to study physics.,,61,filler,9711,
921,List 5,,4,2,9211,,5,,3,To the neighbors about the noise the old man complained.,,62,filler,9211,
921,List 5,,4,5,9511,,5,,5,They all have left and they have all done so deliberately.,,63,filler,9511,
921,List 5,,4,,1,short,5,,6,Who thought that the chef burned the dish?,nonisl,64,test,11,
921,List 5,,4,1,9111,,5,,1,John was kissed John.,,65,filler,9111,
921,List 5,,,,,,,610d966804bb8cb75ff15642,,,,,,,
719,List 5,,0,7,1007,,5,,5,She was the winner.,,1,practice,1007,
719,List 5,,0,1,1001,,5,,3,"Promise to wash, Neal did the car.",,2,practice,1001,
719,List 5,,0,4,1004,,5,,3,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
719,List 5,,0,6,1006,,5,,2,The children were cared for by the adults and the teenagers.,,4,practice,1006,
719,List 5,,0,2,1002,,5,,3,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
719,List 5,,0,5,1005,,5,,4,All the men seem to have all eaten supper.,,6,practice,1005,
719,List 5,,0,3,1003,,5,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
719,List 5,,0,7,1008,,5,,3,It seems to me that Robert can't be trusted.,,8,practice,1008,
719,List 5,,0,1,1009,,5,,3,There might mice seem to be in the cupboard.,,9,practice,1009,
719,List 5,,1,5,9514,,5,,4,They all have studied and they have all done so effectively.,,10,filler,9514,
719,List 5,,1,,16,long,5,,3,What did the bartender wonder whether the customer ordered?,isl,11,test,164,
719,List 5,,1,1,9124,,5,,3,Who is that the jail must release accepted by few citizens?,,12,filler,9124,
719,List 5,,1,3,9314,,5,,4,Patricia agreed herself to host the party.,,13,filler,9314,
719,List 5,,1,,15,long,5,,5,What did the cardiologist think that the patient contracted?,nonisl,14,test,153,
719,List 5,,1,4,9414,,5,,4,"If frankly you continue to argue, the boss will fire you.",,15,filler,9414,
719,List 5,,1,1,9114,,5,,3,Tommy was punished Tommy.,,16,filler,9114,
719,List 5,,1,7,9714,,5,,5,Tommy attempted to take a picture.,,17,filler,9714,
719,List 5,,1,,14,short,5,,6,Who wondered whether the architect modified the blueprint?,isl,18,test,142,
719,List 5,,1,2,9214,,5,,7,At your spouse on the phone you shouldn't yell.,,19,filler,9214,
719,List 5,,1,4,9424,,5,,3,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,20,filler,9424,
719,List 5,,1,,13,short,5,,4,Who thought that the judge overruled the case?,nonisl,21,test,131,
719,List 5,,1,3,9324,,5,,3,Next week appears that the strikers will be back to work.,,22,filler,9324,
719,List 5,,1,7,9724,,5,,4,I hate missing work.,,23,filler,9724,
719,List 5,,2,4,9423,,5,,3,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,24,filler,9423,
719,List 5,,2,,12,long,5,,4,What did the scientist wonder whether the politician ignored?,isl,25,test,124,
719,List 5,,2,7,9723,,5,,5,I like taking vacations.,,26,filler,9723,
719,List 5,,2,2,9213,,5,,4,With the generals about a new approach the President talked.,,27,filler,9213,
719,List 5,,2,3,9323,,5,,3,Tomorrow seems that there will be a hurricane.,,28,filler,9323,
719,List 5,,2,,11,long,5,,4,What did the parent think that the babysitter washed?,nonisl,29,test,113,
719,List 5,,2,7,9713,,5,,3,Vivian attempted to write stories.,,30,filler,9713,
719,List 5,,2,4,9413,,5,,4,"If Grace probably passes the class, she will graduate on time.",,31,filler,9413,
719,List 5,,2,3,9313,,5,,5,Linda remembered herself to pick-up the dry cleaning.,,32,filler,9313,
719,List 5,,2,,10,short,5,,5,Who wondered whether the doctor prescribed the medicine?,isl,33,test,102,
719,List 5,,2,1,9113,,5,,4,The hedges were trimmed the hedges.,,34,filler,9113,
719,List 5,,2,,9,short,5,,3,Who thought that the general ordered the mission?,nonisl,35,test,91,
719,List 5,,2,1,9123,,5,,4,Who was that Martians kidnapped believed by no one?,,36,filler,9123,
719,List 5,,2,5,9513,,5,,5,They all have helped and they have all done so generously.,,37,filler,9513,
719,List 5,maybe,,,,,,,,,,,,,
719,List 5,,3,7,9722,,5,,7,I like drinking milkshakes.,,38,filler,9722,
719,List 5,,3,,8,long,5,,4,What did the editor wonder whether the reporter plagiarized?,isl,39,test,84,
719,List 5,,3,2,9212,,5,,5,To the professor about my grade I talked.,,40,filler,9212,
719,List 5,,3,4,9422,,5,,5,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,41,filler,9422,
719,List 5,,3,,7,long,5,,5,What did the smuggler think that the guard intercepted?,nonisl,42,test,73,
719,List 5,,3,4,9412,,5,,5,"If Kelly might have time, she will do it.",,43,filler,9412,
719,List 5,,3,1,9122,,5,,5,What was that the movers would break feared by the family?,,44,filler,9122,
719,List 5,,3,3,9322,,5,,5,Next week seems that Juan will be in town.,,45,filler,9322,
719,List 5,,3,,6,short,5,,3,Who wondered whether the suspect stole the necklace?,isl,46,test,62,
719,List 5,,3,3,9312,,5,,4,William planned himself to write a novel.,,47,filler,9312,
719,List 5,,3,1,9112,,5,,3,The money was stolen the money.,,48,filler,9112,
719,List 5,,3,5,9512,,5,,4,They all have finished and they have all done so efficiently.,,49,filler,9512,
719,List 5,,3,,5,short,5,,5,Who thought that the assistant copied the file?,nonisl,50,test,51,
719,List 5,,3,7,9712,,5,,5,Brittany attempted to touch the porcupine.,,51,filler,9712,
719,List 5,,4,4,9411,,5,,5,"If frankly he's unable to cope, we'll have to replace him.",,52,filler,9411,
719,List 5,,4,7,9721,,5,,6,I hate eating sushi.,,53,filler,9721,
719,List 5,,4,,4,long,5,,6,What did the teacher wonder whether the student read?,isl,54,test,44,
719,List 5,,4,4,9421,,5,,6,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,55,filler,9421,
719,List 5,,4,3,9311,,5,,6,John tried himself to win.,,56,filler,9311,
719,List 5,,4,,3,long,5,,5,What did the coach think that the gymnast practiced?,nonisl,57,test,33,
719,List 5,,4,1,9121,,5,,5,Who was that the principal would fire expected by the reporters?,,58,filler,9121,
719,List 5,,4,3,9321,,5,,5,Yesterday seemed that John left.,,59,filler,9321,
719,List 5,,4,,2,short,5,,5,Who wondered whether the tenant repainted the room?,isl,60,test,22,
719,List 5,,4,7,9711,,5,,4,Kerry attempted to study physics.,,61,filler,9711,
719,List 5,,4,2,9211,,5,,5,To the neighbors about the noise the old man complained.,,62,filler,9211,
719,List 5,,4,5,9511,,5,,5,They all have left and they have all done so deliberately.,,63,filler,9511,
719,List 5,,4,,1,short,5,,5,Who thought that the chef burned the dish?,nonisl,64,test,11,
